Academic_Year,State_Code,State_Name,District_Code,District_Name,Block_Code,Block_Name,School_Management_Id,School_Management_Name,School_Category_Id,School_Category_Name,Academic_Qualification_Id,Academic_Qualification_Name,Professional_Qualification_Id,Professional_Qualification_Name,Only_Pre_Primary_Male,Only_Pre_Primary_Female,Pre_Primary_and_Primary_Male,Pre_Primary_and_Primary_Female,Only_Primary_Male,Only_Primary_Female,Primary_and_Upperprimary_Male,Primary_and_Upperprimary_Female,Only_Upperprimary_Male,Only_Upperprimary_Female,Upperprimary_and_Secondary_Male,Upperprimary_and_Secondary_Female,Only_Secondary_Male,Only_Secondary_Female,Secondary_and_Highersecondary_Male,Secondary_and_Highersecondary_Female,Only_Highersecondary_Male,Only_Highersecondary_Female,Total_Teacher,Total_Male,Total_Female
2019-20,19,West Bengal,1916,HOWRAH,191617,ULUBERIA MUNICIPALITY,97,Department of Education,5,HSS (VI-XII),5,Post graduate,3,B.Ed. or equivalent,0,0,0,0,0,0,0,0,1,3,10,4,14,3,8,4,2,3,52,35,17
2019-20,19,West Bengal,1916,HOWRAH,191612,PANCHLA,97,Department of Education,6,SS (I-X),5,Post graduate,3,B.Ed. or equivalent,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,3,0
2019-20,19,West Bengal,1916,HOWRAH,191601,AMTA-I,97,Department of Education,7,SS (VI-X),5,Post graduate,3,B.Ed. or equivalent,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,4,2,2
2019-20,19,West Bengal,1916,HOWRAH,191602,AMTA-II,97,Department of Education,7,SS (VI-X),5,Post graduate,3,B.Ed. or equivalent,0,0,0,0,0,0,0,0,0,1,4,0,2,2,0,0,0,0,9,6,3
2019-20,19,West Bengal,1916,HOWRAH,191604,BAGNAN-II,97,Department of Education,7,SS (VI-X),5,Post graduate,3,B.Ed. or equivalent,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,4,1,3
2019-20,19,West Bengal,1916,HOWRAH,191612,PANCHLA,97,Department of Education,7,SS (VI-X),5,Post graduate,3,B.Ed. or equivalent,0,0,0,0,0,0,0,0,0,5,0,2,0,0,0,0,0,0,7,0,7
2019-20,19,West Bengal,1916,HOWRAH,191613,SANKRAIL,97,Department of Education,7,SS (VI-X),5,Post graduate,3,B.Ed. or equivalent,0,0,0,0,0,0,0,0,0,2,2,2,1,0,0,0,0,0,7,3,4
2019-20,19,West Bengal,1916,HOWRAH,191617,ULUBERIA MUNICIPALITY,97,Department of Education,7,SS (VI-X),5,Post graduate,3,B.Ed. or equivalent,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,4,3,1
2019-20,19,West Bengal,1916,HOWRAH,191613,SANKRAIL,97,Department of Education,5,HSS (VI-XII),5,Post graduate,4,M.Ed. or equivalent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0
2019-20,19,West Bengal,1916,HOWRAH,191614,DOMJUR,97,Department of Education,3,HSS (I-XII),5,Post graduate,5,Others,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0
2019-20,19,West Bengal,1916,HOWRAH,191607,ULUBERIA-II,97,Department of Education,5,HSS (VI-XII),5,Post graduate,6,None,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0
2019-20,19,West Bengal,1916,HOWRAH,191613,SANKRAIL,97,Department of Education,5,HSS (VI-XII),5,Post graduate,6,None,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2,2,0
2019-20,19,West Bengal,1916,HOWRAH,191617,ULUBERIA MUNICIPALITY,97,Department of Education,5,HSS (VI-XII),5,Post graduate,6,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0
2019-20,19,West Bengal,1916,HOWRAH,191602,AMTA-II,97,Department of Education,7,SS (VI-X),7,Ph.D,4,M.Ed. or equivalent,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0
2019-20,19,West Bengal,1916,HOWRAH,191613,SANKRAIL,8,Unrecognized,1,PS (I-V),4,Graduate,6,None,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,8
2019-20,19,West Bengal,1916,HOWRAH,191614,DOMJUR,8,Unrecognized,1,PS (I-V),4,Graduate,6,None,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,5
2019-20,19,West Bengal,1916,HOWRAH,191612,PANCHLA,93,Jawahar Navodaya Vidyalaya ,7,SS (VI-X),4,Graduate,3,B.Ed. or equivalent,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
2019-20,19,West Bengal,1916,HOWRAH,191612,PANCHLA,93,Jawahar Navodaya Vidyalaya ,7,SS (VI-X),5,Post graduate,3,B.Ed. or equivalent,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,4,2,2
2019-20,19,West Bengal,1916,HOWRAH,191615,HOWRAH MUNICIPAL CORPORATION,92,Kendriya Vidyalaya / Central School,3,HSS (I-XII),3,Higher secondary,1,Diploma or certificate in basic teachers training of a duration not less than two years,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1
2019-20,19,West Bengal,1916,HOWRAH,191615,HOWRAH MUNICIPAL CORPORATION,92,Kendriya Vidyalaya / Central School,3,HSS (I-XII),4,Graduate,1,Diploma or certificate in basic teachers training of a duration not less than two years,1,3,0,0,0,0,3,1,0,0,0,0,1,0,0,0,0,0,9,5,4
2019-20,19,West Bengal,1916,HOWRAH,191615,HOWRAH MUNICIPAL CORPORATION,92,Kendriya Vidyalaya / Central School,3,HSS (I-XII),4,Graduate,3,B.Ed. or equivalent,0,0,0,0,0,0,1,1,0,0,0,0,4,4,0,0,0,0,10,5,5
2019-20,19,West Bengal,1916,HOWRAH,191615,HOWRAH MUNICIPAL CORPORATION,92,Kendriya Vidyalaya / Central School,3,HSS (I-XII),4,Graduate,5,Others,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0
2019-20,19,West Bengal,1916,HOWRAH,191615,HOWRAH MUNICIPAL CORPORATION,92,Kendriya Vidyalaya / Central School,3,HSS (I-XII),5,Post graduate,1,Diploma or certificate in basic teachers training of a duration not less than two years,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,4,4,0
2019-20,19,West Bengal,1916,HOWRAH,191615,HOWRAH MUNICIPAL CORPORATION,92,Kendriya Vidyalaya / Central School,3,HSS (I-XII),5,Post graduate,2,Bachelor of Elementary Education (B.El.Ed.),0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0
2019-20,19,West Bengal,1916,HOWRAH,191615,HOWRAH MUNICIPAL CORPORATION,92,Kendriya Vidyalaya / Central School,3,HSS (I-XII),5,Post graduate,3,B.Ed. or equivalent,0,0,0,0,0,0,0,3,0,1,0,0,2,1,2,2,2,1,14,6,8
2019-20,19,West Bengal,1916,HOWRAH,191615,HOWRAH MUNICIPAL CORPORATION,92,Kendriya Vidyalaya / Central School,3,HSS (I-XII),5,Post graduate,5,Others,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0
2019-20,19,West Bengal,1916,HOWRAH,191615,HOWRAH MUNICIPAL CORPORATION,92,Kendriya Vidyalaya / Central School,3,HSS (I-XII),5,Post graduate,8,Pursuing any relevant professional course,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
2019-20,19,West Bengal,1916,HOWRAH,191615,HOWRAH MUNICIPAL CORPORATION,3,Local body,2,UPS (I-VIII),1,Below Secondary,2,Bachelor of Elementary Education (B.El.Ed.),1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
2019-20,19,West Bengal,1916,HOWRAH,191615,HOWRAH MUNICIPAL CORPORATION,3,Local body,1,PS (I-V),2,Secondary,1,Diploma or certificate in basic teachers training of a duration not less than two years,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
2019-20,19,West Bengal,1916,HOWRAH,191616,BALLY MUNICIPALITY,3,Local body,1,PS (I-V),2,Secondary,2,Bachelor of Elementary Education (B.El.Ed.),0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
2019-20,19,West Bengal,1916,HOWRAH,191615,HOWRAH MUNICIPAL CORPORATION,3,Local body,2,UPS (I-VIII),2,Secondary,5,Others,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,3,0
2019-20,19,West Bengal,1916,HOWRAH,191616,BALLY MUNICIPALITY,3,Local body,1,PS (I-V),2,Secondary,6,None,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1
2019-20,19,West Bengal,1916,HOWRAH,191616,BALLY MUNICIPALITY,3,Local body,1,PS (I-V),3,Higher secondary,1,Diploma or certificate in basic teachers training of a duration not less than two years,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
2019-20,19,West Bengal,1916,HOWRAH,191615,HOWRAH MUNICIPAL CORPORATION,3,Local body,2,UPS (I-VIII),3,Higher secondary,1,Diploma or certificate in basic teachers training of a duration not less than two years,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
2019-20,19,West Bengal,1916,HOWRAH,191615,HOWRAH MUNICIPAL CORPORATION,3,Local body,1,PS (I-V),3,Higher secondary,5,Others,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0
2019-20,19,West Bengal,1916,HOWRAH,191616,BALLY MUNICIPALITY,3,Local body,1,PS (I-V),3,Higher secondary,6,None,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
2019-20,19,West Bengal,1916,HOWRAH,191615,HOWRAH MUNICIPAL CORPORATION,3,Local body,2,UPS (I-VIII),3,Higher secondary,8,Pursuing any relevant professional course,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0
2019-20,19,West Bengal,1916,HOWRAH,191615,HOWRAH MUNICIPAL CORPORATION,3,Local body,1,PS (I-V),4,Graduate,1,Diploma or certificate in basic teachers training of a duration not less than two years,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0
2019-20,19,West Bengal,1916,HOWRAH,191616,BALLY MUNICIPALITY,3,Local body,1,PS (I-V),4,Graduate,1,Diploma or certificate in basic teachers training of a duration not less than two years,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1
2019-20,19,West Bengal,1916,HOWRAH,191615,HOWRAH MUNICIPAL CORPORATION,3,Local body,2,UPS (I-VIII),4,Graduate,1,Diploma or certificate in basic teachers training of a duration not less than two years,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,1,1
2019-20,19,West Bengal,1916,HOWRAH,191615,HOWRAH MUNICIPAL CORPORATION,3,Local body,2,UPS (I-VIII),4,Graduate,2,Bachelor of Elementary Education (B.El.Ed.),0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,2,0
2019-20,19,West Bengal,1916,HOWRAH,191615,HOWRAH MUNICIPAL CORPORATION,3,Local body,2,UPS (I-VIII),4,Graduate,3,B.Ed. or equivalent,0,0,1,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,5,5,0
2019-20,19,West Bengal,1916,HOWRAH,191616,BALLY MUNICIPALITY,3,Local body,1,PS (I-V),4,Graduate,5,Others,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
2019-20,19,West Bengal,1916,HOWRAH,191615,HOWRAH MUNICIPAL CORPORATION,3,Local body,2,UPS (I-VIII),4,Graduate,5,Others,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0
2019-20,19,West Bengal,1916,HOWRAH,191616,BALLY MUNICIPALITY,3,Local body,1,PS (I-V),4,Graduate,6,None,0,0,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2,5
2019-20,19,West Bengal,1916,HOWRAH,191615,HOWRAH MUNICIPAL CORPORATION,3,Local body,2,UPS (I-VIII),4,Graduate,8,Pursuing any relevant professional course,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,2,0
2019-20,19,West Bengal,1916,HOWRAH,191615,HOWRAH MUNICIPAL CORPORATION,3,Local body,1,PS (I-V),5,Post graduate,1,Diploma or certificate in basic teachers training of a duration not less than two years,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
2019-20,19,West Bengal,1916,HOWRAH,191616,BALLY MUNICIPALITY,3,Local body,1,PS (I-V),5,Post graduate,1,Diploma or certificate in basic teachers training of a duration not less than two years,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
2019-20,19,West Bengal,1916,HOWRAH,191615,HOWRAH MUNICIPAL CORPORATION,3,Local body,2,UPS (I-VIII),5,Post graduate,1,Diploma or certificate in basic teachers training of a duration not less than two years,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,2,2,0
2019-20,19,West Bengal,1916,HOWRAH,191616,BALLY MUNICIPALITY,3,Local body,1,PS (I-V),5,Post graduate,3,B.Ed. or equivalent,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
2019-20,19,West Bengal,1916,HOWRAH,191615,HOWRAH MUNICIPAL CORPORATION,3,Local body,2,UPS (I-VIII),5,Post graduate,4,M.Ed. or equivalent,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,2,0
2019-20,19,West Bengal,1916,HOWRAH,191615,HOWRAH MUNICIPAL CORPORATION,3,Local body,1,PS (I-V),5,Post graduate,5,Others,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
2019-20,19,West Bengal,1916,HOWRAH,191615,HOWRAH MUNICIPAL CORPORATION,3,Local body,2,UPS (I-VIII),5,Post graduate,5,Others,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0
2019-20,19,West Bengal,1916,HOWRAH,191615,HOWRAH MUNICIPAL CORPORATION,3,Local body,1,PS (I-V),5,Post graduate,6,None,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
2019-20,19,West Bengal,1916,HOWRAH,191615,HOWRAH MUNICIPAL CORPORATION,3,Local body,2,UPS (I-VIII),5,Post graduate,6,None,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1
2019-20,19,West Bengal,1916,HOWRAH,191615,HOWRAH MUNICIPAL CORPORATION,3,Local body,2,UPS (I-VIII),6,M.Phil,2,Bachelor of Elementary Education (B.El.Ed.),0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
2019-20,19,West Bengal,1916,HOWRAH,191602,AMTA-II,98,Madarsa unrecognized,6,SS (I-X),4,Graduate,1,Diploma or certificate in basic teachers training of a duration not less than two years,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0
2019-20,19,West Bengal,1916,HOWRAH,191613,SANKRAIL,98,Madarsa unrecognized,6,SS (I-X),4,Graduate,1,Diploma or certificate in basic teachers training of a duration not less than two years,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
2019-20,19,West Bengal,1916,HOWRAH,191609,JAGATBALLAVPUR,98,Madarsa unrecognized,2,UPS (I-VIII),3,Higher secondary,1,Diploma or certificate in basic teachers training of a duration not less than two years,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,0
2019-20,19,West Bengal,1916,HOWRAH,191603,BAGNAN-I,98,Madarsa unrecognized,5,HSS (VI-XII),3,Higher secondary,3,B.Ed. or equivalent,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,4,6,3,17,9,8
2019-20,19,West Bengal,1916,HOWRAH,191603,BAGNAN-I,98,Madarsa unrecognized,5,HSS (VI-XII),3,Higher secondary,5,Others,0,0,0,0,0,0,0,0,0,0,0,1,3,5,0,0,0,0,9,3,6
2019-20,19,West Bengal,1916,HOWRAH,191602,AMTA-II,98,Madarsa unrecognized,6,SS (I-X),3,Higher secondary,5,Others,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
2019-20,19,West Bengal,1916,HOWRAH,191616,BALLY MUNICIPALITY,98,Madarsa unrecognized,1,PS (I-V),3,Higher secondary,6,None,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
2019-20,19,West Bengal,1916,HOWRAH,191611,SHYAMPUR-II,98,Madarsa unrecognized,2,UPS (I-VIII),3,Higher secondary,6,None,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0
2019-20,19,West Bengal,1916,HOWRAH,191613,SANKRAIL,98,Madarsa unrecognized,6,SS (I-X),3,Higher secondary,6,None,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
2019-20,19,West Bengal,1916,HOWRAH,191602,AMTA-II,98,Madarsa unrecognized,2,UPS (I-VIII),4,Graduate,1,Diploma or certificate in basic teachers training of a duration not less than two years,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,4,4,0
2019-20,19,West Bengal,1916,HOWRAH,191602,AMTA-II,98,Madarsa unrecognized,6,SS (I-X),4,Graduate,5,Others,0,0,1,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,4,4,0
2019-20,19,West Bengal,1916,HOWRAH,191611,SHYAMPUR-II,98,Madarsa unrecognized,2,UPS (I-VIII),4,Graduate,6,None,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,7,7,0
2019-20,19,West Bengal,1916,HOWRAH,191613,SANKRAIL,98,Madarsa unrecognized,6,SS (I-X),4,Graduate,6,None,0,0,2,1,0,0,0,0,2,0,0,0,2,0,0,0,0,0,7,6,1
2019-20,19,West Bengal,1916,HOWRAH,191602,AMTA-II,98,Madarsa unrecognized,6,SS (I-X),5,Post graduate,5,Others,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
2019-20,19,West Bengal,1916,HOWRAH,191613,SANKRAIL,98,Madarsa unrecognized,6,SS (I-X),5,Post graduate,6,None,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
2019-20,19,West Bengal,1916,HOWRAH,191615,HOWRAH MUNICIPAL CORPORATION,16,Other Govt. managed schools,1,PS (I-V),1,Below Secondary,1,Diploma or certificate in basic teachers training of a duration not less than two years,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
2019-20,19,West Bengal,1916,HOWRAH,191615,HOWRAH MUNICIPAL CORPORATION,16,Other Govt. managed schools,1,PS (I-V),2,Secondary,8,Pursuing any relevant professional course,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
2019-20,19,West Bengal,1916,HOWRAH,191615,HOWRAH MUNICIPAL CORPORATION,16,Other Govt. managed schools,1,PS (I-V),3,Higher secondary,7,Diploma/degree in special education,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
2019-20,19,West Bengal,1916,HOWRAH,191615,HOWRAH MUNICIPAL CORPORATION,16,Other Govt. managed schools,1,PS (I-V),4,Graduate,1,Diploma or certificate in basic teachers training of a duration not less than two years,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
2019-20,19,West Bengal,1916,HOWRAH,191607,ULUBERIA-II,16,Other Govt. managed schools,2,UPS (I-VIII),4,Graduate,1,Diploma or certificate in basic teachers training of a duration not less than two years,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
2019-20,19,West Bengal,1916,HOWRAH,191607,ULUBERIA-II,16,Other Govt. managed schools,2,UPS (I-VIII),4,Graduate,3,B.Ed. or equivalent,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0
2019-20,19,West Bengal,1916,HOWRAH,191615,HOWRAH MUNICIPAL CORPORATION,16,Other Govt. managed schools,1,PS (I-V),4,Graduate,7,Diploma/degree in special education,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3
2019-20,19,West Bengal,1916,HOWRAH,191607,ULUBERIA-II,16,Other Govt. managed schools,2,UPS (I-VIII),5,Post graduate,1,Diploma or certificate in basic teachers training of a duration not less than two years,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
2019-20,19,West Bengal,1916,HOWRAH,191604,BAGNAN-II,5,Private Unaided (Recognized),1,PS (I-V),1,Below Secondary,1,Diploma or certificate in basic teachers training of a duration not less than two years,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
2019-20,19,West Bengal,1916,HOWRAH,191605,BALLY- JAGACHA,5,Private Unaided (Recognized),1,PS (I-V),1,Below Secondary,1,Diploma or certificate in basic teachers training of a duration not less than two years,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,2
2019-20,19,West Bengal,1916,HOWRAH,191606,ULUBERIA-I,5,Private Unaided (Recognized),1,PS (I-V),1,Below Secondary,1,Diploma or certificate in basic teachers training of a duration not less than two years,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
2019-20,19,West Bengal,1916,HOWRAH,191607,ULUBERIA-II,5,Private Unaided (Recognized),1,PS (I-V),1,Below Secondary,1,Diploma or certificate in basic teachers training of a duration not less than two years,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
2019-20,19,West Bengal,1916,HOWRAH,191611,SHYAMPUR-II,5,Private Unaided (Recognized),1,PS (I-V),1,Below Secondary,1,Diploma or certificate in basic teachers training of a duration not less than two years,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
2019-20,19,West Bengal,1916,HOWRAH,191614,DOMJUR,5,Private Unaided (Recognized),1,PS (I-V),1,Below Secondary,1,Diploma or certificate in basic teachers training of a duration not less than two years,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,2
2019-20,19,West Bengal,1916,HOWRAH,191615,HOWRAH MUNICIPAL CORPORATION,5,Private Unaided (Recognized),1,PS (I-V),1,Below Secondary,1,Diploma or certificate in basic teachers training of a duration not less than two years,2,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,5
2019-20,19,West Bengal,1916,HOWRAH,191617,ULUBERIA MUNICIPALITY,5,Private Unaided (Recognized),1,PS (I-V),1,Below Secondary,1,Diploma or certificate in basic teachers training of a duration not less than two years,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3
2019-20,19,West Bengal,1916,HOWRAH,191615,HOWRAH MUNICIPAL CORPORATION,5,Private Unaided (Recognized),4,UPS (VI-VIII),1,Below Secondary,1,Diploma or certificate in basic teachers training of a duration not less than two years,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
2019-20,19,West Bengal,1916,HOWRAH,191604,BAGNAN-II,5,Private Unaided (Recognized),6,SS (I-X),1,Below Secondary,1,Diploma or certificate in basic teachers training of a duration not less than two years,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
2019-20,19,West Bengal,1916,HOWRAH,191615,HOWRAH MUNICIPAL CORPORATION,5,Private Unaided (Recognized),6,SS (I-X),1,Below Secondary,1,Diploma or certificate in basic teachers training of a duration not less than two years,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
2019-20,19,West Bengal,1916,HOWRAH,191615,HOWRAH MUNICIPAL CORPORATION,5,Private Unaided (Recognized),1,PS (I-V),1,Below Secondary,2,Bachelor of Elementary Education (B.El.Ed.),1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
2019-20,19,West Bengal,1916,HOWRAH,191606,ULUBERIA-I,5,Private Unaided (Recognized),1,PS (I-V),1,Below Secondary,3,B.Ed. or equivalent,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
2019-20,19,West Bengal,1916,HOWRAH,191615,HOWRAH MUNICIPAL CORPORATION,5,Private Unaided (Recognized),6,SS (I-X),1,Below Secondary,3,B.Ed. or equivalent,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
2019-20,19,West Bengal,1916,HOWRAH,191603,BAGNAN-I,5,Private Unaided (Recognized),1,PS (I-V),1,Below Secondary,5,Others,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
2019-20,19,West Bengal,1916,HOWRAH,191606,ULUBERIA-I,5,Private Unaided (Recognized),1,PS (I-V),1,Below Secondary,5,Others,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
2019-20,19,West Bengal,1916,HOWRAH,191615,HOWRAH MUNICIPAL CORPORATION,5,Private Unaided (Recognized),1,PS (I-V),1,Below Secondary,5,Others,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
2019-20,19,West Bengal,1916,HOWRAH,191617,ULUBERIA MUNICIPALITY,5,Private Unaided (Recognized),1,PS (I-V),1,Below Secondary,5,Others,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
2019-20,19,West Bengal,1916,HOWRAH,191604,BAGNAN-II,5,Private Unaided (Recognized),1,PS (I-V),1,Below Secondary,6,None,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3
2019-20,19,West Bengal,1916,HOWRAH,191605,BALLY- JAGACHA,5,Private Unaided (Recognized),1,PS (I-V),1,Below Secondary,6,None,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
2019-20,19,West Bengal,1916,HOWRAH,191606,ULUBERIA-I,5,Private Unaided (Recognized),1,PS (I-V),1,Below Secondary,6,None,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
2019-20,19,West Bengal,1916,HOWRAH,191610,SHYAMPUR-I,5,Private Unaided (Recognized),1,PS (I-V),1,Below Secondary,6,None,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
2019-20,19,West Bengal,1916,HOWRAH,191611,SHYAMPUR-II,5,Private Unaided (Recognized),1,PS (I-V),1,Below Secondary,6,None,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,2
2019-20,19,West Bengal,1916,HOWRAH,191613,SANKRAIL,5,Private Unaided (Recognized),1,PS (I-V),1,Below Secondary,6,None,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,3
2019-20,19,West Bengal,1916,HOWRAH,191614,DOMJUR,5,Private Unaided (Recognized),1,PS (I-V),1,Below Secondary,6,None,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
2019-20,19,West Bengal,1916,HOWRAH,191615,HOWRAH MUNICIPAL CORPORATION,5,Private Unaided (Recognized),1,PS (I-V),1,Below Secondary,6,None,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
2019-20,19,West Bengal,1916,HOWRAH,191617,ULUBERIA MUNICIPALITY,5,Private Unaided (Recognized),1,PS (I-V),1,Below Secondary,6,None,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,1
2019-20,19,West Bengal,1916,HOWRAH,191615,HOWRAH MUNICIPAL CORPORATION,5,Private Unaided (Recognized),2,UPS (I-VIII),1,Below Secondary,6,None,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
